Order ID,Order Date,First Name,Last Name,Product & Category,Sub Category,Customer Segment,City,State,Region,Quantity,Unit Price,Sales,Profit,Tax,Total,Payment Mode,Sales Person,Customer Type,Notes
ORD-04308,29-12-2034,  Karthik ,  Reddy ,Color MARkEr seT - OFFicE sUpPLies,  arT ,cONSuMer,  Bhubaneswar, Odisha ,East,2,7364.14,"Rs. 21,699",3154,2253.43,18912.15,Debit Card,"Rs. 9,288",Premium,
ORD-04309,30-12-2034,pooja,Varma,SToraGE box - ofFicE SuppliES,stOrAGE,HOMe oFFice,Ahmedabad, Gujarat,West,5,7859.1,"Rs. 19,951",4139,7073.19,19392.45,Credit Card,"Rs. 7,954",New,bulk order
ORD-04310,31-12-2034,Arun,Kumar,  sKETch kiT - offiCe SUPPlIeS ,  Art ,ConsUMer,    Bhubaneswar, Odisha  ,East,3,4525.61,"Rs. 12,220",843,1832.87,10583,Net Banking,"Rs. 23,243",New,missing phone number
ORD-04311,01-01-2035,  Santhosh ,Gupta,COLOR marKEr Set - oFficE SupPliEs,arT,coRPorATe,Ranchi, Jharkhand,East,2,7772.93,"Rs. 4,138",3019,2658.34,3499.4,UPI,"Rs. 14,704",Premium,
ORD-04312,02-01-2035,  Nithya ,Iyer,storAGe bOX - oFfICe suPplies,StoRaGE,hOME OfFIce,Jaipur, Rajasthan,West,3,2752.74,"Rs. 21,385",4107,1189.18,19428.5,Debit Card,Rs. 686,Regular,urgent delivery
ORD-04313,03-01-2035,Vijay,Nair,  sTUdY TaBle - fUrNIturE ,tABLEs,HOmE oFfICe,  Hyderabad, Telangana ,South,10,3372.21,"Rs. 17,448",4529,5159.48,14374.4,Cash,"Rs. 2,933",Regular,address pending
ORD-04314,04-01-2035,  Vijay ,Mohan,fIlE orGAnizER - OfFice SUpPliEs,bindErs,cOrpORatE,Chennai, Tamil Nadu,South,6,7492.05,"Rs. 6,396",3816,6473.13,6763,UPI,Rs. 894,Regular,
ORD-04315,05-01-2035,Ramesh,Kumar,  FLoOR MAT - FUrnIture ,fURNishINGs,HomE OfficE,Chandigarh, Punjab,North,4,69.1,"Rs. 6,959",2463,37.31,6354.15,Cash,"Rs. 21,202",New, duplicate check
ORD-04317,07-01-2035,Lakshmi,Iyer,pRemIum noteBOOk - OfFiCe SuppLIES,PapER,COnSUmer,  Bhubaneswar, Odisha ,East,5,4320.02,"Rs. 10,190",2717,3304.82,9456,Cash,"Rs. 5,524",Regular, discount approval
ORD-04318,08-01-2035,Ramesh,Patel,DOCUMenT CaBiNet - offIcE Supplies,  sTORage ,consUmEr,Lucknow, Uttar Pradesh,North,10,4381.46,"Rs. 15,136",3490,7886.63,12948.6,Debit Card,"Rs. 5,484",Premium,urgent delivery
ORD-04319,09-01-2035,Nithya,Reddy,DigiTAl coPieR - teChNOloGy,cOpIeRs,hoME OFfIcE,Kolkata, West Bengal,East,8,5371.73,"Rs. 13,640",1508,7348.53,12651,Cash,"Rs. 19,734",Regular,delayed shipment
ORD-04320,10-01-2035,Lakshmi,Krishnan,  wOODEn bOOkcASE - furNiture ,  boOkCasEs ,  CONSuMEr ,Lucknow, Uttar Pradesh,North,9,1229.55,"Rs. 18,394",3672,1493.9,18726,Net Banking,"Rs. 9,378",New,
ORD-04321,11-01-2035,Nithya,Krishnan, Ring biNdeR - oFfICE supPLIes ,binDERs,  cORPoRate ,Delhi, Delhi,North,6,1172.69,"Rs. 10,492",3178,1076.53,9830.8,Cash,"Rs. 16,853",Premium,urgent delivery
ORD-04322,12-01-2035,Naveen,Das,sketCh kIT - OFfIce sUppLies,Art,  homE oFFice ,  Patna, Bihar ,East,4,1538.01,Rs. 618,1424,830.53,868,Cash,"Rs. 10,764",New,address pending
ORD-04323,13-01-2035,Lakshmi,Singh,PreMiUm nOTebooK - OFfIcE supPLIES,paper,cOrPoRate,Mumbai, Maharashtra,West,7,4613.16,"Rs. 8,970",1834,5812.58,7808.5,Cash,Rs. 796,Regular,
 ORD-04324 ,14-01-2035,  Vijay ,Patel,ErGO chaiR - fUrNiTuRe,cHairS,HoMe OFfice,  Delhi, Delhi ,North,4,7197.84,"Rs. 3,869",902,3886.83,3819.1,Debit Card,"Rs. 21,648",New,
ORD-04325,15-01-2035,Meena,Patel,iNDUsTRiaL pRINTER - TECHnOLoGY,mAchInEs,cORPoraTE,Coimbatore, Tamil Nadu,South,10,1151.18,"Rs. 22,005",4452,1554.09,18840.25,Cash,"Rs. 3,955",Returning,
ORD-04326,16-01-2035,Ajay,  Rajan ,  FILE orGaNizER - OfFiCE SUPPLIES ,BinDeRs,coNSumer,Lucknow, Uttar Pradesh,North,1,5876.76,"Rs. 6,650",4017,793.36,5765.5,Credit Card,"Rs. 22,745",New,
ORD-04327,17-01-2035,Arun,Singh,DigitAl COPIer - TeCHNOLoGY,COpiERS,CoNSUMeR,Ahmedabad, Gujarat,West,5,5203.5,"Rs. 23,310",3495,4448.99,20018.5,Credit Card,"Rs. 21,836",New,  follow up required
ORD-04328,18-01-2035,Divya,Krishnan,BUSInEss pHoNE - TEcHnoloGY,PHoNEs,corPoRaTE,Delhi, Delhi,North,10,5342.65,"Rs. 13,980",3532,7693.42,12755,UPI,"Rs. 1,748",Premium,
ORD-04329,19-01-2035,Ajay,Das,RINg binDEr - OfFIce sUPplIeS,BInDers,COnsUmEr, Lucknow - Uttar Pradesh ,,North,8,6791.63,"Rs. 11,699",4713,8801.95,10603.1,Cash,"Rs. 11,627",Premium,  follow up required
ORD-04330,20-01-2035,Rahul,Bose,SKetCH KIt - OffICe SuPPLies,ART,HOmE offIcE,Ranchi, Jharkhand,East,6,5995.05,"Rs. 24,377",580,4855.99,23280.15,Credit Card,"Rs. 16,817",New,missing phone number
ORD-04331,21-01-2035,Harini,Das,flOor MAT - FurNItUre,,COrpOrate,Hyderabad, Telangana,South,10,645.4,"Rs. 2,210",1597,987.46,2664,Cash,"Rs. 3,532",Premium,
ORD-04332,22-01-2035,Arun,Mohan,  FIlE ORgAnIZeR - OfFIcE supPLiEs ,biNDErS,HOmE OFfIcE,Delhi, Delhi,North,9,4644.96,"Rs. 17,404",852,6019.87,14356.2,Net Banking,"Rs. 14,304",New,address pending
ORD-04333,23-01-2035,Lakshmi,Reddy,  StuDY TabLe - fURNituRE ,TABLes,CONsUmer,Kolkata, West Bengal,East,9,3119.21,"Rs. 11,910",2972,4547.81,12126,Credit Card,"Rs. 11,515",Returning,address pending
ORD-04334,24-01-2035,Suresh,Mohan,    USB HUB - TEcHnOLOGY  ,aCcessORiEs,  hOmE oFFICE ,Mumbai, Maharashtra,West,7,6711.02,"Rs. 3,669",1790,8033.09,3510.55,Debit Card,"Rs. 3,325",Premium,
ORD-04335,25-01-2035,  Karthik ,Singh,dOCumENt CabINET - Office suPPlIeS,STOraGE,cORporate,Delhi, Delhi,North,9,5696.52,"Rs. 7,299",3353,8766.94,7423,UPI,"Rs. 23,311",Returning,delayed shipment
ORD-04336,26-01-2035,Kavya,Reddy,tABLe LAmP - furNiturE,FUrnIshingS,ConsuMer,Noida, Uttar Pradesh,North,1,3168.72,"Rs. 13,755",3229,456.3,14161,Credit Card,"Rs. 6,273",Premium,missing phone number
ORD-04337,27-01-2035,Pooja,Rajan,  WoOdeN bOOKcase - furNITure ,  boOKcasEs ,hOME ofFiCe,Kolkata, West Bengal,East,1,4525.2,"Rs. 7,485",3252,773.81,6052,UPI,"Rs. 21,297",Premium,  follow up required
ORD-04338,28-01-2035,Anitha,Nair,wIRElesS MOUSE - TecHnoLOGY,  ACcESSoRiES ,HoME oFFice,Pune, Maharashtra,West,10,2186.48,"Rs. 12,200",3682,3148.53,11981,Net Banking,"Rs. 4,089",Premium,bulk order
ORD-04339,29-01-2035,Vijay,Sharma,FlOor MAt - furNItURE,fURNisHinGS,home OFFIcE,Kolkata, West Bengal,East,5,4831.34,"Rs. 3,263",1794,3478.56,3251.55,,"Rs. 13,939",New,  follow up required
ORD-04340,30-01-2035,arun,Krishnan,buSIneSS PHOne - tECHNOlOgY,phoNEs,COrpoRATE,  Ahmedabad, Gujarat ,West,4,1569.31,"Rs. 22,598",2189,1016.91,18425.4,Credit Card,"Rs. 24,389",Premium, discount approval
ORD-04341,31-01-2035,Priya,Bose,SToraGE bOX - OFFIce sUpPLiES,SToraGE,CorPorAtE,  Kochi, Kerala ,South,5,2739.27,"Rs. 8,893",4509,1972.27,8472.35,UPI,"Rs. 9,215",Regular,
ORD-04342,01-02-2035,Bala,  Devi ,eXEcutivE deSK - fuRNitUrE,tABLeS,hOme OffIcE,Ranchi, Jharkhand,East,8,3137.18,"Rs. 13,933",3805,4517.54,12917.7,Cash,"Rs. 23,864",Premium,  follow up required
ORD-04343,02-02-2035,Harini,Bose,gaLaxy smaRTpHoNe - tEChNOLOGy,phONes,Home OffIce,  Lucknow, Uttar Pradesh ,North,10,,"Rs. 5,905",2319,12169.82,5100,Debit Card,Rs. 506,Returning,
ORD-04344,03-02-2035,Kavya,,DigitAL coPiEr - teCHnOlogY,cOPiERs,CORPoraTe,    Patna, Bihar  ,East,1,4479.38,"Rs. 24,479",688,806.29,20083.2,Net Banking,"Rs. 21,876",Premium, discount approval
ORD-04345,04-02-2035,Harini,Mohan,bUSINess phone - teChnOLOgY,PhonES,hOme OFFIce,Mumbai, Maharashtra,West,4,5770.84,"Rs. 22,994",4993,3739.5,23284,Credit Card,"Rs. 16,142",Premium,
ORD-04346,05-02-2035,Pooja,VARMA,MEETIng TablE - fUrNIture,tAbles,CorpOraTe,  Coimbatore, Tamil Nadu ,South,7,7836.89,"Rs. 19,877",1957,9874.48,17136.45,Debit Card,"Rs. 10,854",Premium,
ORD-04347,06-02-2035,  Karthik ,Bose,SKetCH Kit - oFfice SupPLIes,ArT,conSUmeR,Jaipur, Rajasthan,West,1,5004.11,"Rs. 2,713",2571,900.74,2605.35,UPI,"Rs. 13,395",Regular,  follow up required
ORD-04348,07-02-2035,Naveen,Bose,Digital COpIeR - TechnOlOGy,coPiERs,hOmE OFfIce,Madurai, Tamil Nadu,South,1,3545.76,Rs. 591,202,510.59,929.9,Net Banking,"Rs. 20,040",Regular, discount approval
ORD-04349,08-02-2035,Meena,Kumar,galaxy smArtPHone - TEChnoLOgY,PhoNES,  cONSUmEr ,Ranchi, Jharkhand,East,1,1159.36,"Rs. 10,038",2455,208.68,9890.1,Cash,"Rs. 24,208",Regular,
ORD-04350,09-02-2035,Ajay,Krishnan,   OFFiCE CHAir - fUrNiture  ,cHaiRs,cONSUmEr,Pune, Maharashtra,West,5,3993.36,"Rs. 17,378",3741,3234.62,14316.4,Debit Card,"Rs. 23,610",New,delayed shipment
ORD-04351,10-02-2035,Ajay,Reddy,prEMIum nOtEBOOk - OfFIcE SuppliEs,PApEr,coRpoRATe,  Ranchi, Jharkhand ,East,5,2310.46,"Rs. 8,337",4825,1975.44,7240.45,Debit Card,"Rs. 8,415",New, discount approval
ORD-04352,11-02-2035,Harini,Kumar,DISPLay rACk - fURNITUre,  bOOKcASES ,coNSUMer,Coimbatore, Tamil Nadu,South,8,6401.98,"Rs. 14,394",3795,6914.14,14766,Debit Card,"Rs. 5,654",Regular,
ORD-04353,12-02-2035,Anitha,Patel,dOcUmEnT CaBINeT - OFFicE sUpplieS,  stoRAge ,HoME offiCE,  Pune, Maharashtra ,West,4,2426.33,"Rs. 22,663",647,1659.61,21840.85,Credit Card,"Rs. 14,922",New,delayed shipment
ORD-04354,13-02-2035,Harini,  Bose ,  iPhone dEVIcE - techNOLoGY ,PHONEs,HoME OfFiCe,Madurai, Tamil Nadu,South,9,3754.65,"Rs. 12,788",4073,5778.41,11163.8,Net Banking,"Rs. 11,362",Premium,
ORD-04355,14-02-2035,Priya,Devi,iPhONe DEvIcE - TEChnOLogY,pHOnEs,CORpoRATe,Chandigarh, Punjab,North,10,5277.44,"Rs. 2,054",4494,7124.54,2115,cash,"Rs. 21,900",Regular, duplicate check
ORD-04356,15-02-2035,Bala,Mohan,visItOR cHaIR - fUrNIture,chAIrS,ConSumER,Noida, Uttar Pradesh,North,4,2426.41,"Rs. 7,853",1704,1659.66,7318.7,  Cash ,"Rs. 22,003",New,
ORD-04357,16-02-2035,  Ramesh ,  Das ,RINg bInDER - offiCE sUPPlIEs,bINDErs,HoME OfFIcE,Pune, Maharashtra,West,7,3204.05,"Rs. 1,681",2902,3633.39,2008.9,UPI,"Rs. 15,793",New,
ORD-04358,17-02-2035,Suresh,Devi,usb hub - tEchnOloGy,AccEssORies,  cONSuMeR ,  Bhubaneswar, Odisha ,East,3,3721.65,"Rs. 21,092",764,1507.27,20372.4,Net Banking,"Rs. 24,945",Regular, duplicate check
ORD-04359,18-02-2035,Priya,Das,visItor cHAIr - FurnItURE,ChairS,ConSUMER,Noida, Uttar Pradesh,North,3,3720.73,Rs. 766,4473,1808.27,1239,Credit Card,"Rs. 21,850",Returning,bulk order
ORD-04360,19-02-2035,Bala,Rajan,  tabLE LAmp - fUrnIture ,FUrnIshinGs,cONSUMER,Hyderabad, Telangana,South,3,301.74,"Rs. 5,467",1187,146.65,5627,Credit Card,"Rs. 1,545",New,urgent delivery
ORD-04361,20-02-2035,Karthik,Patel,fILe OrgANIzeR - oFFiCE SuPPLIeS,,  Home ofFIce ,Lucknow, Uttar Pradesh,North,7,1343.79,"Rs. 1,202",2478,1608.52,1473.8,Credit Card,"Rs. 20,594",Premium,
ORD-04362,21-02-2035,Naveen,Patel,bUsInEsS pHONE - TEChNoLoGy,PhONES,HOMe OffIcE,Delhi, Delhi,North,8,2702.34,"Rs. 2,886",1876,3113.1,2874.7,  Debit Card ,"Rs. 24,465",Returning,
ORD-04363,22-02-2035,Harini,Iyer,  rinG bInDer - oFfICE SUPPlieS ,BiNDers,HoME OfficE,Ranchi, Jharkhand,East,6,1670.13,"Rs. 12,068",3539,1713.55,10629.8,  UPI ,"Rs. 1,683",Returning,missing phone number
ORD-04364,23-02-2035,Divya,Varma,wooDen boOKcaSE - fUrNiTurE,BOOkcAsES,consuMEr,  Bhubaneswar, Odisha ,East,3,6673.76,"Rs. 17,926",1277,2702.87,16191.4,Credit Card,"Rs. 10,397",New, duplicate check
ORD-04365,24-02-2035,Vijay,Bose,flOoR maT - FUrNItuRE,FUrNisHiNgS,cOrpOrAte,Lucknow, Uttar Pradesh,North,2,1204.46,"Rs. 5,684",477,433.61,5336.6,UPI,"Rs. 11,211",Premium,delayed shipment
ORD-04366,25-02-2035,Suresh,Sharma,exEcutIVE DESk - fuRNItURe,tabLES,  CorPoRATe , Jaipur - Rajasthan ,,West,5,6677.92,"Rs. 24,616",3532,5709.62,23677.2,Credit Card,"Rs. 1,674",New,bulk order
ORD-04367,26-02-2035,Santhosh,Bose,stuDY taBLE - FURniTuRE,TabLES,CONsuMer,  Jaipur, Rajasthan ,West,5,3611.81,"Rs. 2,064",1688,3250.63,2066.8,UPI,"Rs. 16,031",Returning,
ORD-04368,27-02-2035,Santhosh,Singh,  A4 CoPy paPeR - OfFice sUPPlIEs ,papeR,hOme OffIcE,  Mumbai, Maharashtra ,West,7,7342.87,"Rs. 4,713",2153,9252.02,4113.4,UPI,"Rs. 22,809",New,
ORD-04369,28-02-2035,Ramesh,Devi,  WoOdeN BoOkCASe - FurnitUrE ,boOkcAses,conSuMeR,Patna, Bihar,East,9,101.71,"Rs. 23,641",4128,131.82,23918,UPI,"Rs. 2,654",New,  follow up required
ORD-04370,01-03-2035,Bala,Kumar,Color MArKEr Set - offIcE suPpliES,ARt,homE offiCE,Ranchi, Jharkhand,East,9,7489.09,"Rs. 22,050",1717,9099.24,21116.5,Cash,"Rs. 21,373",Regular,missing phone number
 ORD-04371 ,02-03-2035,kavya,Singh,  fiLe ORGAnIzer - offICE SUppLieS ,BIndERs,home OffIce,Delhi, Delhi,North,9,5095.96,"Rs. 7,323",600,7017.14,6710.55,Cash,"Rs. 2,148",New,urgent delivery
ORD-04372,03-03-2035,Anitha,Rajan,offICe cHAir - FuRnITuRe,  cHairs ,CONsuMer,Pune, Maharashtra,West,4,4485.24,"Rs. 6,473",297,2744.97,6079.7,Cash,"Rs. 17,055",New,delayed shipment
ORD-04373,04-03-2035,Arun,Iyer,cURtAiN seT - FUrNituRe,FurnIshiNgs,COrPORate,  Bhubaneswar, Odisha ,East,7,4174.39,"Rs. 11,808",2810,4470.77,9476.4,  Cash ,"Rs. 21,817",Returning,
ORD-04374,05-03-2035,Lakshmi,Nair,  a4 COPY PaPER - ofFiCE sUPplieS ,papeR,coRPorAte,  Chennai, Tamil Nadu ,South,1,7928.38,"Rs. 13,199",3441,1070.33,11917.1,Net Banking,"Rs. 8,401",Regular,  follow up required
ORD-04375,06-03-2035,Ramesh,Devi,OfFIcE chAir - fURniture,CHAIrS,cOrpORaTe,Noida, Uttar Pradesh,North,9,1623.04,"Rs. 19,895",3877,1971.99,18990.25,Debit Card,"Rs. 12,289",Regular,  follow up required
ORD-04376,07-03-2035,Harini,Gupta,File ORgaNizer - OFfice supPlIEs,BIndeRs,CoNSuMer,Kolkata, West Bengal,East,3,2883.19,"Rs. 15,235",1237,1323.38,12989.75,Cash,"Rs. 23,801",Returning,missing phone number
ORD-04377,08-03-2035,Pooja,Iyer,PREmiuM noTEbooK - OfFIce suPPlIes,PaPER,cONsumer,Mumbai, Maharashtra,West,3,4108.02,"Rs. 15,007",432,1885.58,13907.3,  Cash ,"Rs. 11,617",New,
ORD-04378,09-03-2035,Divya,Iyer,  A4 coPY PapEr - oFfIcE SUpplIes ,PapeR,hOmE OfFICe,  Bhubaneswar, Odisha ,East,4,2605.6,"Rs. 21,710",3924,1594.63,21754,Cash,"Rs. 23,558",New,
ORD-04379,10-03-2035,Harini,Varma, IpHOnE dEVicE - teCHnOLOGY ,pHoneS,CoRPoRATE,Chennai, Tamil Nadu,South,6,6646.49,"Rs. 6,935",75,6460.39,6958,Net Banking,"Rs. 14,432",Regular, duplicate check
ORD-04380,11-03-2035,Priya,Rajan,  KeyBoARd CoMBo - teCHnoLOGY ,AcCeSSORieS,homE oFFicE,Bhubaneswar, Odisha,East,9,3332.52,"Rs. 21,148",696,4588.88,17059.4,Debit Card,"Rs. 21,388",New,delayed shipment
ORD-04381,12-03-2035,Naveen,Devi,WiREless mOuSe - tecHNOLogy,AcCeSSorieS,consUmer,  Noida, Uttar Pradesh ,North,7,547.27,"Rs. 6,023",1192,620.6,5782.7,Credit Card,"Rs. 16,205",New,
ORD-04382,13-03-2035,,Krishnan,StoRaGe Box - OFFIce suPplIeS,sTOrAGE,hoMe office,Hyderabad, Telangana,South,9,6304.26,"Rs. 2,511",313,10212.9,2298.35,Credit Card,"Rs. 18,033",Regular,
ORD-04383,14-03-2035,Kavya,Devi,  vISITOr cHaIR - fuRniTure ,ChaIrs,cOrpoRAte,Lucknow, Uttar Pradesh,North,5,4270.13,"Rs. 7,681",2938,3266.65,6535.8,  Credit Card ,"Rs. 15,378",Returning,urgent delivery
ORD-04384,15-03-2035,Meena,Devi,  wOODen BOokCAse - FuRniTUre ,bOoKCASES,hOme OFfiCE,Ahmedabad, Gujarat,West,8,3798.92,"Rs. 17,837",4059,4923.4,17063.15,Credit Card,"Rs. 18,606",Regular,urgent delivery
ORD-04385,16-03-2035,  Anitha ,Varma,  Usb hub - tEchnoLOgy ,acceSSORiEs,HOmE oFFIcE,Lucknow, Uttar Pradesh,North,5,6172.75,"Rs. 22,257",2005,4166.61,18110.6,Cash,"Rs. 23,952",Premium,missing phone number
ORD-04386,17-03-2035,Kavya,Reddy,curtAin sET - FUrnItURE,  fuRNisHiNGs ,cORPOrate,Ahmedabad, Gujarat,West,2,4675.08,"Rs. 7,020",2551,1346.42,5967,Net Banking,"Rs. 19,259",Premium,  follow up required
ORD-04387,18-03-2035,Naveen,Sharma,BUSiness PHOne - teCHnOlOgY,pHoNEs,CoRpORATe,Bengaluru, Karnataka,South,3,3034.36,"Rs. 3,123",294,1638.55,3556,Credit Card,"Rs. 20,472",Returning,bulk order
ORD-04388,19-03-2035,Kavya,  Iyer ,  DIsPLaY rACk - fUrNItUrE ,bOOKCASES,  coRPoraTe ,  Mumbai, Maharashtra ,West,3,5611.79,"Rs. 9,981",3022,3030.37,10438,Credit Card,"Rs. 20,024",Returning,
ORD-04389,20-03-2035,Naveen,Mohan,LASeR COPIEr - TeCHnOLOGy,cOPiErs,corPORAte,  Pune, Maharashtra ,West,10,611.05,"Rs. 6,543",1976,824.92,6070.7,Net Banking,"Rs. 17,622",New,  follow up required
ORD-04390,21-03-2035,  Suresh ,Reddy,  ScaNner MachINe - tEchnoLogY ,  machInES ,  coNsUmer ,  Madurai, Tamil Nadu ,South,6,7912.33,"Rs. 2,029",4141,6408.99,2410.55,UPI,"Rs. 23,284",New,missing phone number
ORD-04391,22-03-2035,Bala,Rajan,laseR Copier - TeCHNOLogy,  COpieRS ,CoRPOraTE,Delhi, Delhi,North,4,6929.47,"Rs. 13,506",3074,4240.84,13546,Cash,"Rs. 24,685",Returning, discount approval
ORD-04392,23-03-2035,Ajay,Gupta,  buSIneSs pHOne - TEChnoLOgY ,pHOnES,cORpOrAte,  Mumbai, Maharashtra ,West,1,7908.53,"Rs. 9,928",2388,1423.54,8305.4,Debit Card,"Rs. 22,946",Regular,address pending
ORD-04393,24-03-2035,  Naveen ,Kumar,curtAiN SET - FURNItURe,FUrnIShinGs,hOme offiCE,Lucknow, Uttar Pradesh,North,4,2934.29,"Rs. 22,591",2594,1690.15,22958,Credit Card,"Rs. 11,579",Premium,  follow up required
ORD-04395,26-03-2035,Ajay,Gupta,INdustRIAL PRiNTER - tEcHNOLoGY,MACHineS,CORpoRatE,Coimbatore, Tamil Nadu,South,9,7168.3,"Rs. 24,138",3254,8709.49,23337.1,Credit Card,"Rs. 21,890",Regular,  follow up required
ORD-04396,27-03-2035,Bala,Varma,iPhonE DEVICE - TEChnolOgy,  PhoNEs ,cONsUMer,Chennai, Tamil Nadu,South,8,6592.53,"Rs. 2,768",2377,7119.93,2626.8,Net Banking,"Rs. 17,511",Premium, discount approval
ORD-04397,28-03-2035,Ramesh,Patel,a4 COPY PAPeR - OfficE SUpPlIES,papEr,coRPorATE,Mumbai, Maharashtra,West,1,2122.18,"Rs. 1,342",925,324.69,1187.6,Debit Card,"Rs. 6,423",New, duplicate check
ORD-04398,29-03-2035,Harini,  Rajan ,preMIuM nOtebook - oFfICE SUPpLIeS,pApeR,CoRPORATE,Jaipur, Rajasthan,West,9,5485.69,"Rs. 23,191",3362,7998.14,19814.35,UPI,"Rs. 17,297",Returning,
ORD-04400,31-03-2035,Vijay,Nair,dISPLaY rACk - furNitURE,boOKcAseS,CORpOrAte,Chennai, Tamil Nadu,South,5,1156.73,"Rs. 18,933",575,936.95,18141.35,Net Banking,"Rs. 19,749",Returning, discount approval
ORD-04401,01-04-2035,Arun,Singh,USB hub - techNoLoGy,  AccEsSOriES ,cOrporatE,Madurai, Tamil Nadu,South,6,1126.54,"Rs. 5,154",3265,912.5,4624.9,Debit Card,"Rs. 15,320",Premium,  follow up required
ORD-04402,02-04-2035,divya,  Patel ,ERGO CHAir - FURNituRe,ChaiRs,cOrpoRAtE,Chandigarh, Punjab,North,7,3555.78,"Rs. 23,510",92,4032.25,20143.5,Debit Card,"Rs. 17,356",Premium,address pending
ORD-04403,03-04-2035,  Sneha ,  Devi ,WIRELEss mOUSe - tEChnoLOgy,acceSSoriEs,CorPoRaTe,     Coimbatore - Tamil Nadu   ,,South,6,2293.51,"Rs. 1,611",325,1857.74,1761.9,UPI,"Rs. 1,644",Returning,address pending
ORD-04404,04-04-2035,Meena,Devi,pReMiUm notEbook - OFfIce SuPpLIes,pApEr,corPorATE,Jaipur, Rajasthan,West,8,1841.54,"Rs. 23,858",2948,2651.82,22971.1,Net Banking,"Rs. 10,824",New,bulk order
ORD-04405,05-04-2035,Ajay,Krishnan,Usb HuB - TechNolOGy,  ACcESsoriEs ,CONsUMer,Madurai, Tamil Nadu,South,7,5343.16,"Rs. 23,998",2548,5049.29,19482.4,  UPI ,"Rs. 12,349",New,  follow up required
ORD-04406,06-04-2035,Pooja,Das,eXEcUTIve DeSk - FURNiTURe,taBlEs,hoMe offIce,Ranchi, Jharkhand,East,6,5917.54,"Rs. 6,510",3800,5112.75,5618,UPI,"Rs. 20,088",Premium,  follow up required
ORD-04407,07-04-2035,Arun,,DIspLAY RAck - fuRnituRe,boOKCaSes,Home OffIce,Hyderabad, Telangana,South,,6874.87,"Rs. 4,552",4837,4640.54,4053.2,Net Banking,"Rs. 18,947",Regular,
ORD-04408,08-04-2035,Pooja,Nair,   wIRelESs MOusE - TecHnoloGY  ,accEsSORIes,cORPORaTe,Delhi, Delhi,North,7,3117.76,"Rs. 17,515",2323,3142.7,14275,Credit Card,"Rs. 15,213",Regular,missing phone number
ORD-04409,09-04-2035,Vijay,  Iyer ,WiRELESS moUSe - teChNoLOgy,acCesSORiES,coRPoRATE,Jaipur, Rajasthan,West,3,5836.1,"Rs. 7,129",3229,2521.2,7546,Debit Card,"Rs. 4,524",Regular,urgent delivery
ORD-04410,10-04-2035,Priya,Reddy,cOlOr marker SEt - ofFIcE sUPpLIes,ArT,hOME OfFiCe,  Delhi, Delhi ,North,6,6673.58,"Rs. 8,095",1271,6847.09,7314.5,Debit Card,"Rs. 9,242",Premium,
ORD-04411,11-04-2035,Pooja,Iyer,mEEtINg TaBLe - fUrNituRe,TaBLEs,home oFficE,Coimbatore, Tamil Nadu,South,10,3151.96,"Rs. 1,999",1430,5673.53,2133,Net Banking,"Rs. 21,179",Regular, duplicate check
ORD-04412,12-04-2035,Priya,Kumar,meeTIng taBLE - furNiTuRe,  TABleS ,  HoME OffICE ,Patna, Bihar,East,10,4181.44,"Rs. 20,160",3883,6021.27,19558,UPI,"Rs. 17,626",Regular,urgent delivery
ORD-04413,13-04-2035,Bala,,KEybOarD COMBo - teCHNoLoGY,aCcEssorieS,COrPoRate,Chandigarh, Punjab,North,10,1193.89,"Rs. 22,737",1174,1719.2,22874,Net Banking,"Rs. 24,129",New, duplicate check
ORD-04414,14-04-2035,Rahul,Nair,  LAsEr CopIeR - TEChNoLOGy ,coPIErs,  cOrPORaTe ,Mumbai, Maharashtra,West,5,1246.63,"Rs. 20,340",2475,1009.77,18366,Credit Card,"Rs. 9,139",New,missing phone number
ORD-04415,15-04-2035,  Divya ,Sharma,FiLe ORGanizer - OffICE sUPpLIes,BINdeRs,homE OFfIce,Bhubaneswar, Odisha,East,8,5902.07,"Rs. 4,165",4307,7224.13,3509,Net Banking,"Rs. 19,170",Returning,urgent delivery
ORD-04416,16-04-2035,  Kavya ,Iyer,CUrtAin sEt - fuRNITurE,FuRNiShiNgs,  ConsUmER ,Lucknow, Uttar Pradesh,North,10,4055.7,"Rs. 9,103",4107,5475.19,9583,UPI,"Rs. 21,575",Premium,address pending
ORD-04417,17-04-2035,Karthik,Bose,KeYbOard COMBO - teChNolOGy,ACCeSsoRies,HOMe OfFiCe,Chennai, Tamil Nadu,South,6,5370.85,"Rs. 2,183",782,4640.41,2183.4,UPI,"Rs. 9,592",Regular,address pending
 ORD-04418 ,18-04-2035,Anitha,Singh,sToRAge BoX - OFficE SuPpLIES,storage,ConSuMEr,Patna, Bihar,East,9,703.15,"Rs. 3,228",3445,854.33,2951.4,Net Banking,"Rs. 2,456",Returning,
ORD-04420,20-04-2035,Karthik,Iyer,LaseR copIeR - TeChNOlogY,copIErs,coRPoraTe,Lucknow, Uttar Pradesh,North,1,1264.98,"Rs. 1,323",442,216.31,1697.85,UPI,"Rs. 10,201",Regular,  follow up required
ORD-04422,22-04-2035,Naveen,Gupta,filE organIzER - OfFicE SupPlIES,bINders,Home offICe,Patna, Bihar,East,6,7077.01,"Rs. 16,157",4343,5732.38,14805.3,cash,"Rs. 14,257",New,  follow up required
